 0.000000000000000  1.080594571289252  1.662907040659702  0.969581133508231
 0.025000000000000  1.298081468969730  2.413648377565742  0.966610296254630
 0.050000000000000  1.652399617347300  3.338985170992065  1.008569046379910
 0.075000000000000  2.162681623565953  4.528438886834594  1.128027914390277
 0.100000000000000  2.864717237504148  6.082256796100652  1.383259612251590
 0.125000000000000  3.810008381423380  8.113115487877401  1.876723695206604
 0.150000000000000  5.064058570440992 10.735443764387375  2.784573568260123
 0.175000000000000  6.699724017499896 14.027466483719257  4.397703632887260
 0.200000000000000  8.777535164510233 17.937934170702082  7.160907387522152
 0.225000000000000 11.299388462706530 22.103507370827479 11.654878175010202
 0.250000000000000 14.122107760609239 25.595603691074846 18.385903547576355
 0.275000000000000 16.847187431195302 26.830970709166660 27.218794906020854
 0.300000000000000 18.791304156256075 24.190490785531821 36.642831418312539
 0.325000000000000 19.214722663910997 17.501596578002932 43.912010445706393
 0.350000000000000 17.786413255800319  8.869946356751054 46.866458251632466
 0.375000000000000 14.852343614309518  1.208739165140779 45.672682619219728
 0.400000000000000 11.183447890132747 -3.904293025440708 42.211130321372579
 0.425000000000000  7.510146631014811 -6.569376375412228 38.292946999676367
 0.450000000000000  4.273366773394695 -7.608846410384406 34.840926373192318
 0.475000000000000  1.634195164063392 -7.800247320399004 32.079179670859780
 0.500000000000000 -0.419537823231783 -7.650390636598232 29.927136469367934
 0.525000000000000 -1.978603664953179 -7.435468836990370 28.238358433052657
 0.550000000000000 -3.155459733128542 -7.288806358169160 26.890504998856382
 0.575000000000000 -4.056711147221120 -7.266091647825948 25.802954581766599
 0.600000000000000 -4.772440053844806 -7.383343717205246 24.930374422121417
 0.625000000000000 -5.373809670213669 -7.636760740712706 24.252208075750247
 0.650000000000000 -5.914165659889327 -8.012198223203049 23.763997323601210
 0.675000000000000 -6.431206898637793 -8.488881716485682 23.471156344150955
 0.700000000000000 -6.949067047607545 -9.039918598903617 23.384262750755923
 0.725000000000000 -7.479830303270042 -9.631202765164895 23.514711587779122
 0.750000000000000 -8.024412974136537-10.220005744061096 23.869805895510911
 0.775000000000000 -8.573044586784246-10.754607863199167 24.446827483817607
 0.800000000000000 -9.105845255228369-11.176449113984759 25.226395686905029
 0.825000000000000 -9.594197059939049-11.426078508719604 26.166499202895334
 0.850000000000000-10.003631512020837-11.453198302892289 27.199696604577021
 0.875000000000000-10.298637285970441-11.229144201344692 28.236381246303672
